;Участники
36764;4
36765;4
36766;1
36767;1
36768;3
36769;3
36770;2
36771;2
36772;4
36773;2
36774;2
36775;1
36776;3
36777;1
36778;6
36779;3
36780;3
36781;3
36782;6
36783;6
36784;3
36785;5
36786;2
36787;2
36788;2
36789;5
36790;1
36791;3
36792;3
36793;5
36794;5
36795;4
36796;6
36797;3
36798;3
36799;3
36800;4
36801;5
36802;6
36803;2
36804;6
36805;3
36806;3
36807;4
36808;5
36809;1
36810;3
36811;4
36812;2
36813;2
36814;3
36815;3
36816;1
36817;4
36818;5
36819;4
36820;4
36821;3
36822;3
36823;3
36824;2
36825;4
36826;2
36827;5
36828;2
36829;1
36830;3
36831;3
36832;3
36833;4
36834;1
36835;3
36836;6
36837;4
36838;1
36839;2
36840;6
36841;4
36842;2
36843;4
36844;3
36845;2
36846;2
36847;4
36848;2
36849;3
36850;4
36851;4
36852;3
36853;2
36854;5
36855;4
36856;2
36857;4
36858;6
36859;6
36860;2
36861;3
36862;2
36863;3
36864;2
36865;3
36866;0
36867;3
36868;5
36869;2
36870;4
36871;4
36872;5
36873;5
36874;5
36875;1
36876;2
36877;4
36878;2
36879;4
36880;4
36881;0
36882;5
36883;5
36884;4
36885;5
36886;7
36887;3
36888;2
36889;1
36890;5
36891;6
36892;4
36893;6
36894;4
36895;1
36896;4
36897;5
36898;4
36899;4
36900;1
36901;2
36902;4
36903;5
36904;2
36905;2
36906;3
36907;5
36908;3
36909;1
36910;5
36911;4
36912;3
36913;3
36914;2
36915;6
36916;5
36917;2
36918;5
36919;1
36920;5
36921;4
36922;3
36923;3
36924;5
36925;5
36926;0
36927;0
36928;3
36929;2
36930;3
36931;2
36932;6
36933;6
36934;2
36935;3
36936;5
36937;3
36938;4
36939;4
36940;4
36941;5
36942;4
36943;4
36944;4
36945;2
36946;2
36947;2
36948;4
36949;1
36950;4
36951;4
36952;4
36953;3
36954;4
36955;1
36956;4
36957;17
36958;2
36959;2
36960;3
36961;6
36962;0
36963;3
36964;4
36965;0
36966;1
36967;3
36968;4
36969;5
36970;3
36971;3
36972;3
36973;2
36974;6
36975;4
36976;1
36977;2
36978;3
36979;3
36980;3
36981;2
36982;3
36983;4
36984;5
36985;1
36986;1
36987;4
36988;2
36989;3
36990;4
36991;2
36992;4
36993;5
36994;0
36995;4
36996;1
36997;5
36998;3
36999;5
37000;2
37001;5
37002;4
37003;4
37004;4
37005;3
37006;7
37007;8
37008;4
37009;3
37010;2
37011;4
37012;2
37013;6
37014;5
37015;5
37016;4
37017;3
37018;4
37019;2
37020;1
37021;8
37022;3
37023;2
37024;4
37025;5
37026;2
37027;4
37028;2
37029;3
37030;1
37031;4
37032;3
37033;2
37034;5
37035;6
37036;4
37037;2
37038;2
37039;3
37040;4
37041;1
37042;3
37043;2
37044;4
37045;3
37046;3
37047;3
37048;3
37049;2
37050;5
37051;4
37052;2
37053;3
37054;2
37055;2
37056;5
37057;2
37058;4
37059;3
37060;2
37061;5
37062;2
37063;5
37064;4
37065;4
37066;1
37067;3
37068;4
37069;3
37070;3
37071;1
37072;2
37073;1
37074;2
37075;4
37076;4
37077;1
37078;3
37079;6
37080;3
37081;4
37082;3
37083;3
37084;2
37085;3
37086;5
37087;6
37088;2
37089;4
37090;2
37091;3
37092;3
37093;4
37094;2
37095;4
37096;3
37097;4
37098;4
37099;2
37100;5
37101;5
37102;1
37103;2
37104;2
37105;4
37106;4
37107;1
37108;2
37109;2
37110;5
37111;5
37112;3
37113;4
37114;8
37115;5
37116;2
37117;4
37118;0
37119;2
37120;2
37121;5
37122;2
37123;2
37124;0
37125;4
37126;5
37127;5
37128;3
37129;2
37130;3
37131;5
37132;5
37133;9
37134;1
37135;2
37136;4
37137;3
37138;3
37139;3
37140;2
37141;8
37142;3
37143;3
37144;3
37145;4
37146;4
37147;3
37148;3
37149;3
37150;5
37151;1
37152;1
37153;3
37154;2
37155;1
37156;4
37157;1
37158;7
37159;3
37160;3
37161;3
37162;3
37163;6
37164;3
37165;3
37166;3
37167;4
37168;3
37169;4
37170;7
37171;3
37172;4
37173;3
37174;3
37175;5
37176;2
37177;5
37178;4
37179;3
37180;4
37181;0
37182;0
37183;3
37184;6
37185;4
37186;5
37187;3
37188;3
37189;5
37190;5
37191;4
37192;3
37193;3
37194;3
37195;4
37196;4
37197;3
37198;5
37199;7
37200;3
37201;3
37202;3
37203;4
37204;1
37205;3
37206;6
37207;3
37208;3
37209;1
37210;1
37211;3
37212;0
37213;3
37214;1
37215;8
37216;2
37217;4
37218;3
37219;5
37220;2
37221;0
37222;2
37223;5
37224;5
37225;3
37226;4
37227;2
37228;4
37229;4
37230;3
37231;4
37232;4
37233;2
37234;4
37235;2
37236;2
37237;3
37238;5
37239;4
37240;2
37241;4
37242;3
37243;5
37244;3
37245;6
37246;5
37247;4
37248;2
37249;5
37250;4
37251;4
37252;4
37253;5
37254;6
37255;6
37256;3
37257;2
37258;2
37259;3
37260;4
37261;5
37262;3
37263;2
37264;2
37265;1
37266;5
37267;5
37268;3
37269;3
37270;7
37271;6
37272;2
37273;6
37274;3
37275;4
37276;4
37277;2
37278;2
37279;2
37280;4
37281;3
37282;2
37283;3
37284;4
37285;4
37286;4
37287;8
37288;4
37289;5
37290;2
37291;4
37292;1
37293;3
37294;6
37295;1
37296;5
37297;4
37298;3
37299;2
37300;4
37301;2
37302;2
37303;5
37304;3
37305;2
37306;5
37307;0
37308;2
37309;1
37310;4
37311;4
37312;2
37313;2
37314;3
37315;7
37316;2
37317;3
37318;4
37319;3
37320;5
37321;5
37322;4
37323;0
37324;3
37325;4
37326;3
37327;7
37328;5
37329;2
37330;1
37331;0
37332;6
37333;1
37334;4
37335;4
37336;5
37337;3
37338;2
37339;2
37340;2
37341;1
37342;5
37343;6
37344;5
37345;2
37346;2
37347;3
37348;3
37349;2
37350;3
37351;4
37352;2
37353;5
37354;4
37355;5
37356;0
37357;2
37358;4
37359;2
37360;1
37361;5
37362;5
37363;2
37364;5
37365;4
37366;2
37367;1
37368;3
37369;3
37370;2
37371;3
37372;3
37373;4
37374;4
37375;3
37376;2
37377;2
37378;4
37379;6
37380;4
37381;3
37382;2
37383;6
37384;2
37385;2
37386;4
37387;3
37388;3
37389;2
37390;6
37391;4
37392;2
37393;3
37394;4
37395;0
37396;4
37397;1
37398;3
37399;8
37400;6
37401;5
37402;3
37403;6
37404;4
37405;4
37406;1
37407;3
37408;2
37409;7
37410;2
37411;2
37412;1
37413;4
37414;2
37415;2
37416;5
37417;4
37418;4
37419;1
37420;2
37421;1
37422;4
37423;2
37424;3
37425;1
37426;0
37427;3
37428;1
37429;4
37430;4
37431;5
37432;2
37433;3
37434;2
37435;1
37436;8
37437;2
37438;2
37439;4
37440;1
37441;1
37442;3
37443;8
37444;4
37445;5
37446;5
37447;4
37448;3
37449;3
37450;5
37451;4
37452;3
37453;3
37454;2
37455;2
37456;2
37457;5
37458;2
37459;3
37460;2
37461;3
37462;3
37463;4
37464;3
37465;3
37466;2
37467;1
37468;3
37469;7
37470;3
37471;2
37472;2
37473;2
37474;5
37475;1
37476;2
37477;1
37478;0
37479;2
37480;6
37481;2
37482;4
37483;6
37484;5
37485;3
37486;6
37487;3
37488;4
37489;5
37490;5
37491;2
37492;6
37493;9
37494;1
37495;5
37496;2
37497;5
37498;5
37499;2
37500;2
37501;2
37502;3
37503;5
37504;2
37505;1
37506;4
37507;5
37508;3
37509;8
37510;3
37511;5
37512;2
37513;4
37514;5
37515;3
37516;1
37517;1
37518;6
37519;4
37520;5
37521;1
37522;1
37523;1
37524;3
37525;4
37526;1
37527;5
37528;2
37529;4
37530;5
37531;1
37532;1
37533;2
37534;4
37535;2
37536;2
37537;1
37538;3
37539;4
37540;4
37541;3
37542;2
37543;3
37544;6
37545;2
37546;5
37547;2
37548;3
37549;3
37550;2
37551;1
37552;2
37553;5
37554;5
37555;2
37556;2
37557;4
37558;4
37559;4
37560;5
37561;5
37562;5
37563;4
37564;7
37565;3
37566;4
37567;4
37568;3
37569;7
37570;1
37571;2
37572;3
37573;4
37574;6
37575;3
37576;4
37577;3
37578;2
37579;3
37580;4
37581;3
37582;3
37583;4
37584;4
37585;2
37586;3
37587;4
37588;3
37589;1
37590;2
37591;1
37592;3
37593;2
37594;1
37595;3
37596;5
37597;2
37598;3
37599;3
37600;1
37601;0
37602;3
37603;3
37604;2
37605;1
37606;5
37607;5
37608;3
37609;1
37610;3
37611;3
37612;3
37613;3
37614;1
37615;2
37616;11
37617;4
37618;1
37619;3
37620;3
37621;3
37622;3
37623;3
37624;3
37625;2
37626;1
37627;6
37628;2
37629;0
37630;3
37631;3
37632;0
37633;4
37634;5
37635;3
37636;4
37637;1
37638;2
37639;6
37640;5
37641;4
37642;4
37643;1
37644;6
37645;0
37646;7
37647;2
37648;6
37649;4
37650;4
37651;2
37652;3
37653;2
37654;5
37655;5
37656;3
37657;2
37658;3
37659;2
37660;2
37661;3
37662;2
37663;2
37664;3
37665;4
37666;4
37667;2
37668;5
37669;6
37670;5
37671;3
37672;3
37673;2
37674;3
37675;4
37676;4
37677;2
37678;7
37679;4
37680;4
37681;3
37682;3
37683;3
37684;6
37685;2
37686;0
37687;4
37688;4
37689;3
37690;5
37691;2
37692;4
37693;2
37694;6
37695;3
37696;8
37697;2
37698;3
37699;2
37700;5
37701;4
37702;1
37703;1
37704;3
37705;1
37706;2
37707;4
37708;2
37709;5
37710;6
37711;4
37712;1
37713;2
37714;5
37715;4
37716;1
37717;7
37718;3
37719;3
37720;1
37721;2
37722;0
37723;4
37724;2
37725;7
37726;1
37727;4
37728;5
37729;3
37730;3
37731;3
37732;4
37733;4
37734;6
37735;5
37736;2
37737;3
37738;2
37739;2
37740;3
37741;4
37742;6
37743;5
37744;4
37745;3
37746;2
37747;2
37748;4
37749;2
37750;3
37751;5
37752;0
37753;4
37754;2
37755;3
37756;3
37757;3
37758;3
37759;5
37760;4
37761;3
37762;4
37763;3
37764;5
37765;1
37766;2
37767;2
37768;4
37769;3
37770;2
37771;6
37772;1
37773;4
37774;2
37775;2
37776;4
37777;1
37778;0
37779;4
37780;1
37781;3
37782;6
37783;1
37784;1
37785;4
37786;11
37787;2
37788;2
37789;5
37790;5
37791;5
37792;4
37793;4
37794;3
37795;8
37796;3
37797;6
37798;1
37799;6
37800;4
37801;3
37802;2
37803;5
37804;3
37805;3
37806;2
37807;2
37808;3
37809;2
37810;2
37811;1
37812;2
37813;1
37814;5
37815;7
37816;4
37817;6
37818;3
37819;1
37820;1
37821;5
37822;8
37823;3
37824;5
37825;4
37826;2
37827;4
37828;4
37829;5
37830;2
37831;2
37832;6
37833;3
37834;3
37835;4
37836;1
37837;5
37838;4
37839;4
37840;4
37841;2
37842;3
37843;4
37844;2
37845;4
37846;3
37847;4
37848;2
37849;4
37850;1
37851;3
37852;0
37853;7
37854;0
37855;4
37856;2
37857;3
37858;4
37859;2
37860;4
37861;4
37862;1
37863;6
37864;6
37865;6
37866;4
37867;5
37868;3
37869;2
37870;4
37871;5
37872;4
37873;3
37874;4
37875;4
37876;2
37877;4
37878;3
37879;2
37880;1
37881;2
37882;0
37883;5
37884;3
37885;3
37886;3
37887;2
37888;1
37889;6
37890;3
37891;3
37892;0
37893;4
37894;1
37895;8
37896;2
37897;3
37898;4
37899;5
37900;5
37901;2
37902;3
37903;4
37904;0
37905;3
37906;2
37907;1
37908;3
37909;4
37910;4
37911;2
37912;4
37913;2
37914;1
37915;6
37916;1
37917;5
37918;2
37919;3
37920;5
37921;0
37922;2
37923;0
37924;0
37925;3
37926;6
37927;3
37928;5
37929;3
37930;3
37931;4
37932;5
37933;2
37934;1
37935;5
37936;0
37937;3
37938;3
37939;6
37940;6
37941;2
37942;2
37943;3
37944;6
37945;1
37946;2
37947;4
37948;3
37949;3
37950;3
37951;3
37952;3
37953;3
37954;3
37955;5
37956;3
37957;10
37958;1
37959;1
37960;3
37961;6
37962;3
37963;3
37964;6
37965;5
37966;4
37967;2
37968;2
37969;6
37970;5
37971;3
37972;4
37973;2
37974;3
37975;0
37976;3
37977;2
37978;3
37979;1
37980;0
37981;4
37982;3
37983;7
37984;4
37985;1
37986;4
37987;2
37988;3
37989;3
37990;4
37991;2
37992;2
37993;4
37994;3
37995;5
37996;3
37997;2
37998;3
37999;3
38000;2
38001;2
38002;3
38003;0
38004;5
38005;3
38006;4
38007;5
38008;3
38009;4
38010;1
38011;6
38012;1
38013;3
38014;3
38015;4
38016;2
38017;5
38018;1
38019;4
38020;3
38021;4
38022;0
38023;2
38024;0
38025;4
38026;4
38027;4
38028;3
38029;3
38030;4
38031;3
38032;3
38033;3
38034;6
38035;3
38036;5
38037;3
38038;4
38039;1
38040;6
38041;7
38042;1
38043;5
38044;5
38045;3
38046;3
38047;4
38048;3
38049;1
38050;3
38051;3
38052;1
38053;4
38054;2
38055;1
38056;2
38057;0
38058;4
38059;7
38060;4
38061;4
38062;3
38063;1
38064;5
38065;3
38066;0
38067;3
38068;3
38069;2
38070;2
38071;4
38072;2
38073;5
38074;5
38075;3
38076;0
38077;4
38078;4
38079;6
38080;2
38081;3
38082;7
38083;2
38084;3
38085;4
38086;5
38087;4
38088;1
38089;5
38090;3
38091;2
38092;1
38093;2
38094;6
38095;4
38096;5
38097;4
38098;1
38099;1
38100;6
38101;4
38102;2
38103;2
38104;4
38105;4
38106;2
38107;3
38108;6
38109;6
38110;3
38111;3
38112;6
38113;3
38114;1
38115;6
38116;1
38117;2
38118;2
38119;2
38120;6
38121;1
38122;4
38123;2
38124;6
38125;6
38126;1
38127;5
38128;3
38129;5
38130;5
38131;3
38132;5
38133;2
38134;2
38135;3
38136;5
38137;3
38138;3
38139;4
38140;3
38141;1
38142;2
38143;1
38144;4
38145;2
38146;6
38147;3
38148;5
38149;5
38150;2
38151;2
38152;3
38153;5
38154;5
38155;5
38156;2
38157;1
38158;5
38159;5
38160;5
38161;2
38162;2
38163;5
38164;3
38165;7
38166;4
38167;1
38168;4
38169;3
38170;2
38171;4
38172;2
38173;5
38174;2
38175;6
38176;2
38177;3
38178;2
38179;8
38180;6
38181;2
38182;2
38183;3
38184;6
38185;2
38186;3
38187;2
38188;2
38189;4
38190;4
38191;2
38192;1
38193;2
38194;3
38195;2
38196;2
38197;4
38198;3
38199;2
38200;3
38201;3
38202;5
38203;1
38204;0
38205;4
38206;3
38207;2
38208;1
38209;4
38210;2
38211;2
38212;2
38213;3
38214;3
38215;4
38216;5
38217;2
38218;5
38219;3
38220;4
38221;3
38222;3
38223;2
38224;6
38225;6
38226;2
38227;3
38228;3
38229;3
38230;3
38231;4
38232;6
38233;1
38234;3
38235;2
38236;5
38237;5
38238;3
38239;4
38240;5
38241;1
38242;3
38243;2
38244;8
38245;2
38246;3
38247;1
38248;2
38249;4
38250;4
38251;3
38252;3
38253;4
38254;2
38255;0
38256;0
38257;4
38258;1
38259;2
38260;3
38261;2
38262;2
38263;4
38264;2
38265;1
38266;2
38267;4
38268;2
38269;1
38270;4
38271;2
38272;4
38273;1
38274;4
38275;4
38276;3
38277;5
38278;4
38279;3
38280;1
38281;2
38282;5
38283;1
38284;3
38285;6
38286;2
38287;2
38288;3
38289;3
38290;2
38291;0
38292;5
38293;5
38294;1
38295;2
38296;4
38297;4
38298;4
38299;4
38300;2
38301;7
38302;3
38303;5
38304;3
38305;4
38306;5
38307;5
38308;4
38309;2
38310;4
38311;5
38312;2
38313;2
38314;2
38315;5
38316;4
38317;2
38318;4
38319;4
38320;3
38321;4
38322;2
38323;4
38324;6
38325;5
38326;3
38327;6
38328;2
38329;3
38330;1
38331;4
38332;4
38333;7
38334;2
38335;7
38336;4
38337;5
38338;3
38339;5
38340;3
38341;2
38342;5
38343;3
38344;4
38345;3
38346;5
38347;4
38348;2
38349;2
38350;2
38351;4
38352;1
38353;1
38354;4
38355;2
38356;3
38357;1
38358;4
38359;5
38360;5
38361;3
38362;3
38363;0
38364;2
38365;1
38366;3
38367;2
38368;3
38369;4
38370;1
38371;3
38372;3
38373;3
38374;1
38375;3
38376;4
38377;1
38378;3
38379;5
38380;0
38381;1
38382;5
38383;3
38384;4
38385;3
38386;4
38387;3
38388;3
38389;3
38390;2
38391;6
38392;3
38393;2
38394;3
38395;6
38396;2
38397;5
38398;2
38399;2
38400;3
38401;0
38402;1
38403;1
38404;3
38405;3
38406;3
38407;0
38408;0
38409;5
38410;2
38411;4
38412;5
38413;2
38414;5
38415;4
38416;3
38417;3
38418;2
38419;5
38420;5
38421;5
38422;6
38423;4
38424;4
38425;1
38426;4
38427;2
38428;5
38429;3
38430;2
38431;4
38432;4
38433;4
38434;1
38435;3
38436;1
38437;2
38438;4
38439;5
38440;1
38441;1
38442;1
38443;1
38444;4
38445;5
38446;3
38447;1
38448;0
38449;4
38450;4
38451;1
38452;5
38453;4
38454;4
38455;4
38456;4
38457;5
38458;3
38459;5
38460;2
38461;3
38462;0
38463;3
38464;1
38465;4
38466;1
38467;1
38468;4
38469;6
38470;4
38471;4
38472;5
38473;2
38474;3
38475;5
38476;1
38477;3
38478;4
38479;2
38480;4
38481;3
38482;2
38483;3
38484;4
38485;5
38486;4
38487;1
38488;4
38489;4
38490;2
38491;4
38492;4
38493;3
38494;4
38495;3
38496;7
38497;3
38498;2
38499;2
38500;3
38501;7
38502;0
38503;3
38504;6
38505;7
38506;7
38507;5
38508;6
38509;5
38510;5
38511;3
38512;4
38513;6
38514;2
38515;4
38516;2
38517;1
38518;3
38519;5
38520;2
38521;6
38522;5
38523;2
38524;2
38525;3
38526;2
38527;4
38528;2
38529;7
38530;3
38531;4
38532;2
38533;3
38534;6
38535;5
38536;7
38537;3
38538;3
38539;3
38540;4
38541;3
38542;2
38543;1
38544;2
38545;3
38546;3
38547;2
38548;3
38549;1
38550;4
38551;5
38552;3
38553;2
38554;2
38555;3
38556;3
38557;2
38558;2
38559;2
38560;3
38561;3
38562;3
38563;1
38564;6
38565;3
38566;2
38567;3
38568;7
38569;2
38570;4
38571;3
38572;5
38573;3
38574;4
38575;5
38576;5
38577;3
38578;3
38579;3
38580;2
38581;2
38582;5
38583;5
38584;2
38585;1
38586;5
38587;3
38588;5
38589;4
38590;4
38591;5
38592;3
38593;3
38594;10
38595;5
38596;5
38597;5
38598;3
38599;4
38600;1
38601;4
38602;4
38603;5
38604;3
38605;4
38606;4
38607;2
38608;4
38609;4
38610;1
38611;5
38612;3
38613;3
38614;4
38615;4
38616;6
38617;4
38618;6
38619;4
38620;6
38621;2
38622;3
38623;2
38624;4
38625;2
38626;4
38627;2
38628;3
38629;2
38630;2
38631;6
38632;2
38633;2
38634;4
38635;1
38636;3
38637;2
38638;3
38639;1
38640;1
38641;2
38642;2
38643;3
38644;3
38645;0
38646;5
38647;2
38648;6
38649;5
38650;1
38651;6
38652;0
38653;2
38654;4
38655;2
38656;6
38657;5
38658;1
38659;2
38660;5
38661;3
38662;1
38663;4
38664;2
38665;3
38666;4
38667;4
38668;0
38669;3
38670;4
38671;1
38672;2
38673;3
38674;4
38675;2
38676;2
38677;4
38678;2
38679;3
38680;5
38681;4
38682;3
38683;6
38684;3
38685;3
38686;2
38687;10
38688;5
38689;4
38690;4
38691;1
38692;2
38693;3
38694;2
38695;3
38696;2
38697;2
38698;4
38699;7
38700;3
38701;4
38702;4
38703;1
38704;2
38705;5
38706;2
38707;2
38708;6
38709;3
38710;4
38711;4
38712;4
38713;3
38714;5
38715;6
38716;3
38717;3
38718;2
38719;5
38720;2
38721;3
38722;4
38723;2
38724;9
38725;2
38726;2
38727;3
38728;4
38729;2
38730;2
38731;2
38732;1
38733;2
38734;1
38735;5
38736;2
38737;2
38738;2
38739;2
38740;4
38741;3
38742;0
38743;3
38744;3
38745;7
38746;4
38747;1
38748;3
38749;5
38750;3
38751;1
38752;0
38753;4
38754;2
38755;5
38756;4
38757;2
38758;1
38759;1
38760;4
38761;7
38762;3
38763;1
38764;3
38765;7
38766;6
38767;5
38768;3
38769;4
38770;2
38771;4
38772;3
38773;2
38774;2
38775;3
38776;3
38777;2
38778;8
38779;4
38780;1
38781;1
38782;4
38783;1
38784;3
38785;4
38786;3
38787;3
38788;4
38789;4
38790;2
38791;3
38792;4
38793;5
38794;3
38795;3
38796;5
38797;3
38798;2
38799;0
38800;6
38801;3
38802;1
38803;3
38804;5
38805;1
38806;4
38807;3
38808;3
38809;1
38810;2
38811;5
38812;4
38813;2
38814;2
38815;2
38816;2
38817;4
38818;5
38819;3
38820;3
38821;3
38822;4
38823;5
38824;1
38825;1
38826;7
38827;1
38828;2
38829;8
38830;2
38831;0
38832;2
38833;3
38834;4
38835;3
38836;2
38837;4
38838;2
38839;3
38840;1
38841;3
38842;4
38843;1
38844;2
38845;4
38846;2
38847;3
38848;5
38849;3
38850;2
38851;1
38852;1
38853;5
38854;4
38855;2
38856;6
38857;1
38858;3
38859;4
38860;4
38861;6
38862;3
38863;1
38864;5
38865;3
38866;3
38867;4
38868;4
38869;2
38870;3
38871;2
38872;3
38873;3
38874;4
38875;6
38876;2
38877;3
38878;5
38879;4
38880;4
38881;6
38882;6
38883;2
38884;3
38885;2
38886;4
38887;3
38888;6
38889;2
38890;2
38891;1
38892;7
38893;4
38894;1
38895;0
38896;2
38897;5
38898;6
38899;4
38900;4
38901;3
38902;3
38903;3
38904;4
38905;4
38906;6
38907;3
38908;5
38909;3
38910;2
38911;2
38912;5
38913;2
38914;2
38915;4
38916;4
38917;0
38918;3
38919;4
38920;3
38921;3
38922;6
38923;4
38924;2
38925;3
38926;6
38927;6
38928;4
38929;1
38930;2
38931;3
38932;2
38933;2
38934;4
38935;3
38936;0
38937;5
38938;3
38939;3
38940;5
38941;2
38942;4
38943;1
38944;5
38945;2
38946;4
38947;4
38948;5
38949;3
38950;5
38951;3
38952;2
38953;4
38954;3
38955;4
38956;1
38957;4
38958;4
38959;4
38960;3
38961;2
38962;2
38963;4
38964;2
38965;2
38966;2
38967;2
38968;2
38969;5
38970;5
38971;3
38972;3
38973;3
38974;3
38975;6
38976;3
38977;1
38978;6
38979;4
38980;1
38981;6
38982;7
38983;4
38984;1
38985;2
38986;7
38987;6
38988;0
38989;3
38990;4
38991;3
38992;8
38993;5
38994;2
38995;3
38996;3
38997;7
38998;2
38999;3
39000;6
39001;2
39002;3
39003;7
39004;0
39005;3
39006;6
39007;3
39008;2
39009;3
39010;2
39011;3
39012;2
39013;2
39014;2
39015;2
39016;3
39017;3
39018;2
39019;3
39020;4
39021;2
39022;5
39023;3
39024;2
39025;2
39026;5
39027;2
39028;2
39029;3
39030;3
39031;3
39032;3
39033;3
39034;5
39035;2
39036;4
39037;2
39038;2
39039;4
39040;5
39041;5
39042;2
39043;3
39044;3
39045;3
39046;4
39047;4
39048;2
39049;4
39050;2
39051;3
39052;2
39053;4
39054;3
39055;1
39056;4
39057;5
39058;4
39059;2
39060;6
39061;2
39062;7
39063;4
39064;1
39065;2
39066;6
39067;5
39068;1
39069;4
39070;1
39071;4
39072;5
39073;2
39074;5
39075;4
39076;4
39077;2
39078;2
39079;4
39080;4
39081;5
39082;5
39083;2
39084;1
39085;2
39086;2
39087;2
39088;2
39089;2
39090;1
39091;5
39092;2
39093;2
39094;2
39095;2
39096;4
39097;3
39098;4
39099;3
39100;3
39101;5
39102;5
39103;3
39104;4
39105;5
39106;2
39107;2
39108;2
39109;3
39110;6
39111;4
39112;2
39113;4
39114;4
39115;3
39116;2
39117;2
39118;1
39119;1
39120;6
39121;3
39122;3
39123;3
39124;6
39125;1
39126;3
39127;5
39128;4
39129;6
39130;4
39131;1
39132;3
39133;6
39134;3
39135;2
39136;4
39137;2
39138;1
39139;5
39140;3
39141;2
39142;3
39143;5
39144;1
39145;3
39146;7
39147;3
39148;6
39149;5
39150;2
39151;1
39152;2
39153;2
39154;5
39155;4
39156;5
39157;1
39158;3
39159;1
39160;6
39161;6
39162;2
39163;7
39164;3
39165;4
39166;3
39167;5
39168;5
39169;0
39170;3
39171;5
39172;2
39173;3
39174;3
39175;5
39176;4
39177;2
39178;3
39179;4
39180;5
39181;3
39182;3
39183;6
39184;5
39185;4
39186;2
39187;2
39188;5
39189;4
39190;5
39191;3
39192;6
39193;3
39194;8
39195;4
39196;4
39197;6
39198;3
39199;3
39200;1
39201;2
39202;6
39203;7
39204;1
39205;4
39206;4
39207;4
39208;4
39209;4
39210;2
39211;2
39212;1
39213;5
39214;2
39215;3
39216;0
39217;2
39218;3
39219;3
39220;4
39221;3
39222;3
39223;3
39224;4
39225;3
39226;3
39227;4
39228;6
39229;5
39230;1
39231;2
39232;4
39233;4
39234;3
39235;3
39236;3
39237;3
39238;2
39239;2
39240;4
39241;4
39242;4
39243;3
39244;2
39245;3
39246;2
39247;3
39248;4
39249;3
39250;2
39251;3
39252;4
39253;4
39254;5
39255;5
39256;2
39257;5
39258;2
39259;3
39260;4
39261;4
39262;4
39263;2
39264;2
39265;1
39266;3
39267;5
39268;1
39269;6
39270;5
39271;3
39272;5
39273;6
39274;2
39275;3
39276;1
39277;3
39278;3
39279;3
39280;3
39281;3
39282;2
39283;5
39284;2
39285;4
39286;1
39287;2
39288;2
39289;3
39290;5
39291;2
39292;5
39293;4
39294;3
39295;1
39296;3
39297;5
39298;2
39299;1
39300;3
39301;2
39302;6
39303;1
39304;5
39305;3
39306;2
39307;3
39308;5
39309;5
39310;1
39311;2
39312;5
39313;4
39314;2
39315;5
39316;1
39317;2
39318;1
39319;4
39320;2
39321;3
39322;3
39323;2
39324;8
39325;4
39326;2
39327;2
39328;3
39329;5
39330;5
39331;3
39332;5
39333;6
39334;2
39335;4
39336;2
39337;3
39338;7
39339;4
39340;3
39341;3
39342;3
39343;5
39344;1
39345;1
39346;5
39347;1
39348;1
39349;1
39350;9
39351;5
39352;4
39353;2
39354;3
39355;4
39356;2
39357;2
39358;3
39359;4
39360;2
39361;1
39362;4
39363;6
39364;2
39365;5
39366;2
39367;9
39368;3
39369;4
39370;4
39371;4
39372;3
39373;3
39374;1
39375;5
39376;4
39377;6
39378;3
39379;0
39380;2
39381;3
39382;1
39383;1
39384;3
39385;2
39386;2
39387;3
39388;2
39389;2
39390;1
39391;5
39392;2
39393;2
39394;2
39395;2
39396;3
39397;4
39398;4
39399;1
39400;2
39401;3
39402;2
39403;3
39404;4
39405;3
39406;5
39407;4
39408;3
39409;6
39410;7
39411;1
39412;4
39413;5
39414;2
39415;2
39416;4
39417;3
39418;4
39419;4
39420;2
39421;5
39422;1
39423;6
39424;5
39425;4
39426;2
39427;1
39428;4
39429;3
39430;4
39431;6
39432;1
39433;5
39434;5
39435;1
39436;4
39437;4
39438;7
39439;3
39440;0
39441;3
39442;3
39443;2
39444;1
39445;4
39446;4
39447;2
39448;5
39449;2
39450;3
39451;2
39452;2
39453;2
39454;1
39455;7
39456;4
39457;2
39458;2
39459;1
39460;2
39461;3
39462;5
39463;3
39464;4
39465;2
39466;7
39467;2
39468;4
39469;1
39470;3
39471;5
39472;5
39473;3
39474;3
39475;5
39476;0
39477;6
39478;4
39479;4
39480;4
39481;4
39482;5
39483;3
39484;4
39485;2
39486;5
39487;4
39488;5
39489;4
39490;0
39491;4
39492;5
39493;4
39494;6
39495;3
39496;4
39497;6
39498;3
39499;3
39500;3
39501;4
39502;6
39503;0
39504;3
39505;3
39506;1
39507;2
39508;4
39509;2
39510;3
39511;1
39512;4
39513;6
39514;3
39515;3
39516;3
39517;4
39518;2
39519;7
39520;3
39521;3
39522;1
39523;5
39524;3
39525;6
39526;4
39527;3
39528;3
39529;3
39530;4
39531;3
39532;3
39533;3
39534;2
39535;2
39536;4
39537;3
39538;0
39539;3
39540;3
39541;3
39542;2
39543;4
39544;1
39545;2
39546;2
39547;3
39548;3
39549;8
39550;3
39551;1
39552;5
39553;5
39554;4
39555;4
39556;3
39557;4
39558;3
39559;3
39560;4
39561;1
39562;6
